dataset	dataset_label	k	method	kmer_count	component	compressor	compression_setting	size_bytes	bits_per_kmer
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-30	14629087	superstring	xz	max	2419408	1.3230671196363792
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-400	14629087	mask	geco3	basic	40335	0.022057425729985747
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-400	14629087	superstring	geco3	basic	2286146	1.2501920318062227
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-400	14629087	mask	geco3	max	43436	0.023753225337985892
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-400	14629087	superstring	geco3	max	1466992	0.8022329759881802
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-400	14629087	mask	xz	basic	75728	0.041412290459411444
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-400	14629087	superstring	xz	basic	2452260	1.3410324239646672
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-400	14629087	mask	xz	max	37369	0.020435451645068485
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-400	14629087	superstring	xz	max	2408496	1.317099829948376
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-7	14629087	mask	geco3	basic	119012	0.06508239372696327
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-7	14629087	superstring	geco3	basic	2209095	1.208056251220599
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-7	14629087	mask	geco3	max	122052	0.06674483513564448
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-7	14629087	superstring	geco3	max	1570961	0.8590890190208043
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-7	14629087	mask	xz	basic	216680	0.11849269882665951
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-7	14629087	superstring	xz	basic	2472472	1.352085471909491
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-7	14629087	mask	xz	max	105426	0.05765281182619257
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-7	14629087	superstring	xz	max	2445040	1.3370841256190493
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-70	14629087	mask	geco3	basic	82236	0.044971227527732936
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-70	14629087	superstring	geco3	basic	2194392	1.2000158314732834
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-70	14629087	mask	geco3	max	85875	0.04696123551661153
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-70	14629087	superstring	geco3	max	1518465	0.8303812808003671
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-70	14629087	mask	xz	basic	154776	0.08464014193093526
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-70	14629087	superstring	xz	basic	2423720	1.3254251615292192
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-70	14629087	mask	xz	max	75019	0.04102456974929468
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-70	14629087	superstring	xz	max	2389896	1.3069283134347345
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	matchtigs	14629087	mask	geco3	basic	100857	0.055154228011631896
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	matchtigs	14629087	superstring	geco3	basic	2333751	1.2762250986681534
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	matchtigs	14629087	mask	geco3	max	110375	0.0603592008168384
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	matchtigs	14629087	superstring	geco3	max	1670373	0.913453040507586
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	matchtigs	14629087	mask	xz	basic	72164	0.03946329665002334
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	matchtigs	14629087	superstring	xz	basic	2533640	1.3855355429904819
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	matchtigs	14629087	mask	xz	max	66001	0.036093024807358105
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	matchtigs	14629087	superstring	xz	max	2501980	1.3682220906882296
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	eulertigs	5240017	mask	geco3	basic	232576	0.3550767106289922
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	eulertigs	5240017	superstring	geco3	basic	2386459	3.643437034650842
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	eulertigs	5240017	mask	geco3	max	226808	0.34627063232810124
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	eulertigs	5240017	superstring	geco3	max	2260049	3.4504452943568693
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	eulertigs	5240017	mask	xz	basic	260992	0.39845977598927634
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	eulertigs	5240017	superstring	xz	basic	2454724	3.747658070574962
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	eulertigs	5240017	mask	xz	max	248616	0.37956518079998597
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	eulertigs	5240017	superstring	xz	max	2455436	3.7487450899491357
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	greedy-maxone	5240017	mask	geco3	basic	328020	0.50079226842203
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	greedy-maxone	5240017	superstring	geco3	basic	1562202	2.3850334836699956
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	greedy-maxone	5240017	mask	geco3	max	325232	0.4965357936815854
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	greedy-maxone	5240017	superstring	geco3	max	1465172	2.2368965596867336
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	greedy-maxone	5240017	mask	xz	basic	417740	0.6377689232687603
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	greedy-maxone	5240017	superstring	xz	basic	1588892	2.4257814430754707
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	greedy-maxone	5240017	mask	xz	max	390745	0.5965553165190113
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	greedy-maxone	5240017	superstring	xz	max	1589668	2.426966172056312
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	greedy-minrun	5240017	mask	geco3	basic	306282	0.4676045898324376
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	greedy-minrun	5240017	superstring	geco3	basic	1562202	2.3850334836699956
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	greedy-minrun	5240017	mask	geco3	max	304910	0.4655099401395072
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	greedy-minrun	5240017	superstring	geco3	max	1465172	2.2368965596867336
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	greedy-minrun	5240017	mask	xz	basic	396340	0.6050972735393797
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	greedy-minrun	5240017	superstring	xz	basic	1588892	2.4257814430754707
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	greedy-minrun	5240017	mask	xz	max	360204	0.5499279868748518
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	greedy-minrun	5240017	superstring	xz	max	1589668	2.426966172056312
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-1	5240017	mask	geco3	basic	296307	0.4523756316057753
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-1	5240017	superstring	geco3	basic	1556973	2.377050303462756
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-1	5240017	mask	geco3	max	294053	0.4489344213959611
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-1	5240017	superstring	geco3	max	1466234	2.2385179284723695
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-1	5240017	mask	xz	basic	385520	0.5885782431621882
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-1	5240017	superstring	xz	basic	1583720	2.417885285486669
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-1	5240017	mask	xz	max	343568	0.5245295959917687
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-1	5240017	superstring	xz	max	1585620	2.420786039434605
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-250	5240017	mask	geco3	basic	32564	0.04971586924240894
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-250	5240017	superstring	geco3	basic	1644434	2.5105781145366515
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-250	5240017	mask	geco3	max	32830	0.05012197479511994
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-250	5240017	superstring	geco3	max	1523175	2.325450470866793
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-250	5240017	mask	xz	basic	61192	0.09342259767477853
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-250	5240017	superstring	xz	basic	1732608	2.645194471697325
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-250	5240017	mask	xz	max	33172	0.05064411050574836
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-250	5240017	superstring	xz	max	1733212	2.6461166061102475
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-30	5240017	mask	geco3	basic	52846	0.08068065428032008
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-30	5240017	superstring	geco3	basic	1626206	2.482749197187719
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-30	5240017	mask	geco3	max	52512	0.08017073227052508
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-30	5240017	superstring	geco3	max	1513060	2.310007772875546
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-30	5240017	mask	xz	basic	92760	0.14161786116342753
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-30	5240017	superstring	xz	basic	1704860	2.6028312503566307
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-30	5240017	mask	xz	max	53631	0.08187912367459876
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-30	5240017	superstring	xz	max	1705084	2.603173233979966
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-400	5240017	mask	geco3	basic	31822	0.04858304849010986
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-400	5240017	superstring	geco3	basic	1644969	2.511394905779886
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-400	5240017	mask	geco3	max	31984	0.04883037593198648
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-400	5240017	superstring	geco3	max	1523117	2.325361921535751
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-400	5240017	mask	xz	basic	60452	0.0922928303476878
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-400	5240017	superstring	xz	basic	1733152	2.646025003353997
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-400	5240017	mask	xz	max	32592	0.04975861719532589
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-400	5240017	superstring	xz	max	1734004	2.647325762492755
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-7	5240017	mask	geco3	basic	148798	0.22717178207627953
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-7	5240017	superstring	geco3	basic	1571251	2.3988487060251904
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-7	5240017	mask	geco3	max	147817	0.2256740770115822
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-7	5240017	superstring	geco3	max	1478569	2.2573499284448886
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-7	5240017	mask	xz	basic	226892	0.34639887618685206
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-7	5240017	superstring	xz	basic	1607960	2.454892799011912
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-7	5240017	mask	xz	max	159670	0.24377020150888823
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-7	5240017	superstring	xz	max	1608220	2.4552897442889976
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-70	5240017	mask	geco3	basic	36599	0.055876154600261796
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-70	5240017	superstring	geco3	basic	1643200	2.5086941511830974
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-70	5240017	mask	geco3	max	36461	0.05566546826088541
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-70	5240017	superstring	geco3	max	1523623	2.3261344381134643
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-70	5240017	mask	xz	basic	65820	0.10048822360690815
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-70	5240017	superstring	xz	basic	1730064	2.6413105148322993
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-70	5240017	mask	xz	max	36955	0.05641966428734869
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	joint-70	5240017	superstring	xz	max	1731636	2.643710507046065
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	matchtigs	5240017	mask	geco3	basic	75584	0.11539504547408912
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	matchtigs	5240017	superstring	geco3	basic	1732563	2.6451257696301367
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	matchtigs	5240017	mask	geco3	max	71739	0.10952483551102983
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	matchtigs	5240017	superstring	geco3	max	1637511	2.5000086831779362
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	matchtigs	5240017	mask	xz	basic	80688	0.12318738660580682
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	matchtigs	5240017	superstring	xz	basic	1807116	2.7589467744093197
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	matchtigs	5240017	mask	xz	max	74866	0.11429886582429026
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	15	matchtigs	5240017	superstring	xz	max	1807848	2.7600643280355768
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	eulertigs	7995944	mask	geco3	basic	386164	0.38635988446142194
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	eulertigs	7995944	superstring	geco3	basic	2661387	2.662737007662885
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	eulertigs	7995944	mask	geco3	max	250446	0.2505730405315495
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	eulertigs	7995944	superstring	geco3	max	2416383	2.4176087276249056
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	eulertigs	7995944	mask	xz	basic	286744	0.286889452952647
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	eulertigs	7995944	superstring	xz	basic	2832672	2.8341088932088567
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	eulertigs	7995944	mask	xz	max	268717	0.26885330862747414
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	eulertigs	7995944	superstring	xz	max	2834784	2.8362219645360196
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	greedy-maxone	7995944	mask	geco3	basic	362767	0.36295101616519576
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	greedy-maxone	7995944	superstring	geco3	basic	1688708	1.6895646092568932
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	greedy-maxone	7995944	mask	geco3	max	358197	0.3583786979998859
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	greedy-maxone	7995944	superstring	geco3	max	1497542	1.498301638930938
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	greedy-maxone	7995944	mask	xz	basic	488596	0.48884384382882123
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	greedy-maxone	7995944	superstring	xz	basic	1906388	1.9073550289997028
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	greedy-maxone	7995944	mask	xz	max	409914	0.41012193181943246
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	greedy-maxone	7995944	superstring	xz	max	1907544	1.9085116153890023
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	greedy-minrun	7995944	mask	geco3	basic	343782	0.34395638588764504
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	greedy-minrun	7995944	superstring	geco3	basic	1688708	1.6895646092568932
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	greedy-minrun	7995944	mask	geco3	max	341761	0.3419343607208855
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	greedy-minrun	7995944	superstring	geco3	max	1497542	1.498301638930938
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	greedy-minrun	7995944	mask	xz	basic	468664	0.46890173317872164
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	greedy-minrun	7995944	superstring	xz	basic	1906388	1.9073550289997028
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	greedy-minrun	7995944	mask	xz	max	386982	0.3871782993977947
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	greedy-minrun	7995944	superstring	xz	max	1907544	1.9085116153890023
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-1	7995944	mask	geco3	basic	339857	0.34002939490321593
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-1	7995944	superstring	geco3	basic	1681180	1.682032790624847
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-1	7995944	mask	geco3	max	336591	0.33676173820126803
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-1	7995944	superstring	geco3	max	1497395	1.4981545643641325
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-1	7995944	mask	xz	basic	464260	0.46449549921810357
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-1	7995944	superstring	xz	basic	1897856	1.8988187010814483
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-1	7995944	mask	xz	max	378284	0.3784758872748483
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-1	7995944	superstring	xz	max	1897492	1.898454516439835
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-250	7995944	mask	geco3	basic	63916	0.06394842184987788
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-250	7995944	superstring	geco3	basic	1731529	1.732407330516572
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-250	7995944	mask	geco3	max	49344	0.04936903009825982
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-250	7995944	superstring	geco3	max	1515879	1.5166479405058364
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-250	7995944	mask	xz	basic	88660	0.08870497342152471
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-250	7995944	superstring	xz	basic	1967164	1.9681618580620375
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-250	7995944	mask	xz	max	48825	0.048849766831783714
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-250	7995944	superstring	xz	max	1965416	1.966412971376488
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-30	7995944	mask	geco3	basic	118067	0.11812689033339903
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-30	7995944	superstring	geco3	basic	1663175	1.6640186574593319
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-30	7995944	mask	geco3	max	116519	0.11657810509928533
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-30	7995944	superstring	geco3	max	1481256	1.4820073777405145
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-30	7995944	mask	xz	basic	198004	0.19810443895054794
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-30	7995944	superstring	xz	basic	1889204	1.8901623122923321
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-30	7995944	mask	xz	max	120291	0.12035201847336599
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-30	7995944	superstring	xz	max	1889544	1.8905024847597731
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-400	7995944	mask	geco3	basic	49943	0.04996833394531027
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-400	7995944	superstring	geco3	basic	1736346	1.737226773974405
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-400	7995944	mask	geco3	max	48621	0.04864566335131912
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-400	7995944	superstring	geco3	max	1516608	1.5173773102963202
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-400	7995944	mask	xz	basic	88280	0.08832478066379655
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-400	7995944	superstring	xz	basic	1969452	1.9704510186664639
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-400	7995944	mask	xz	max	48260	0.048284480231477356
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-400	7995944	superstring	xz	max	1967696	1.968694127922857
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-7	7995944	mask	geco3	basic	194409	0.194507615360988
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-7	7995944	superstring	geco3	basic	1668144	1.6689901780202563
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-7	7995944	mask	geco3	max	192334	0.19243156280234078
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-7	7995944	superstring	geco3	max	1490073	1.490828850227065
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-7	7995944	mask	xz	basic	302268	0.30242132761309987
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-7	7995944	superstring	xz	basic	1887456	1.8884134256067826
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-7	7995944	mask	xz	max	204592	0.20469578076084574
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-7	7995944	superstring	xz	max	1888148	1.8891057766287507
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-70	7995944	mask	geco3	basic	65239	0.06527209295112622
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-70	7995944	superstring	geco3	basic	1699106	1.6999678837170444
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-70	7995944	mask	geco3	max	65027	0.06505998541260419
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-70	7995944	superstring	geco3	max	1495955	1.4967138339137942
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-70	7995944	mask	xz	basic	112120	0.1121768736749532
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-70	7995944	superstring	xz	basic	1940492	1.9414763284985488
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-70	7995944	mask	xz	max	65370	0.06540315940181672
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	joint-70	7995944	superstring	xz	max	1942476	1.9434613348967926
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	matchtigs	7995944	mask	geco3	basic	145438	0.1455117744696561
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	matchtigs	7995944	superstring	geco3	basic	1854906	1.8558469143855936
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	matchtigs	7995944	mask	geco3	max	106188	0.10624186462536506
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	matchtigs	7995944	superstring	geco3	max	1676977	1.6778276586229217
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	matchtigs	7995944	mask	xz	basic	117612	0.11767165953138241
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	matchtigs	7995944	superstring	xz	basic	2077804	2.078857980996365
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	matchtigs	7995944	mask	xz	max	110646	0.11070212597787078
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	21	matchtigs	7995944	superstring	xz	max	2079232	2.0802867053596175
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	eulertigs	12675558	mask	geco3	basic	553271	0.3491892033471031
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	eulertigs	12675558	superstring	geco3	basic	3049402	1.9245871463804591
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	eulertigs	12675558	mask	geco3	max	468698	0.29581214491701274
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	eulertigs	12675558	superstring	geco3	max	2737782	1.7279125700028353
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	eulertigs	12675558	mask	xz	basic	345748	0.21821398316350255
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	eulertigs	12675558	superstring	xz	basic	3385196	2.1365188025647472
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	eulertigs	12675558	mask	xz	max	324277	0.2046628637571616
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	eulertigs	12675558	superstring	xz	max	3387268	2.1378265161975514
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	greedy-maxone	12675558	mask	geco3	basic	421793	0.26620871444081595
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	greedy-maxone	12675558	superstring	geco3	basic	1848846	1.166873127005533
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	greedy-maxone	12675558	mask	geco3	max	417888	0.26374412866084473
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	greedy-maxone	12675558	superstring	geco3	max	1659912	1.0476300924977031
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	greedy-maxone	12675558	mask	xz	basic	595928	0.3761115684216821
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	greedy-maxone	12675558	superstring	xz	basic	2247004	1.4181649439022723
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	greedy-maxone	12675558	mask	xz	max	455157	0.28726593338139433
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	greedy-maxone	12675558	superstring	xz	max	2248064	1.4188339479808305
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	greedy-minrun	12675558	mask	geco3	basic	405326	0.2558157991940079
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	greedy-minrun	12675558	superstring	geco3	basic	1848846	1.166873127005533
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	greedy-minrun	12675558	mask	geco3	max	401062	0.25312463561761933
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	greedy-minrun	12675558	superstring	geco3	max	1659912	1.0476300924977031
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	greedy-minrun	12675558	mask	xz	basic	577236	0.36431437574582515
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	greedy-minrun	12675558	superstring	xz	basic	2247004	1.4181649439022723
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	greedy-minrun	12675558	mask	xz	max	434066	0.27395464562585725
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	greedy-minrun	12675558	superstring	xz	max	2248064	1.4188339479808305
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-1	12675558	mask	geco3	basic	402780	0.25420892713362203
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-1	12675558	superstring	geco3	basic	1839916	1.1612370832116425
